Frequency (MHz),Power (arbitrary units),Date and Time,Bin Size Info
1419.5621032504894,206.17540332024646,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.566111078278,209.72797219646318,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.5701189060667,213.2571429396915,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.5741267338553,217.12039586972824,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.578134561644,220.93680141584662,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.5821423894326,224.0610672193327,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.5861502172213,227.5086781552668,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.59015804501,230.66381935466705,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.5941658727986,234.24388611141282,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.5981737005873,238.30356077608437,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.602181528376,241.1188175535044,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6061893561646,244.28493341888242,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6101971839532,247.23510723080452,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.614205011742,250.6361662338978,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6182128395305,253.2929108924413,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6222206673192,256.93587737809924,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6262284951079,259.9728410057007,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6302363228965,263.37825768765333,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6342441506852,267.13360340900965,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6382519784736,268.13292616238,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6422598062622,269.93416694327806,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.646267634051,273.3363158735909,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6502754618396,276.4270864309827,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6542832896282,278.6616171767105,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6582911174169,281.92579557215663,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6622989452055,283.8585617869162,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6663067729942,287.04244319822186,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6703146007828,288.20662188877617,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6743224285715,290.31214441306366,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6783302563601,292.95814171176636,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6823380841488,294.31816906513154,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6863459119375,295.16826691138897,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.690353739726,296.89996706073845,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6943615675148,300.1456351020244,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.6983693953034,301.8568585798125,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.702377223092,302.7768659129305,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7063850508807,303.61255010634835,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7103928786694,304.6226799243127,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.714400706458,306.7037060763674,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7184085342467,309.0579591318109,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7224163620353,309.17211870805824,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.726424189824,310.3260338771594,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7304320176127,312.5581681504297,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7344398454013,312.18458578723886,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.73844767319,312.67518068586867,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7424555009786,314.06516045822565,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7464633287673,315.47894357993624,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.750471156556,316.22100116400605,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7544789843446,315.8935450601936,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7584868121332,316.2590629042851,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.762494639922,316.38736224440845,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7665024677106,317.54992070018073,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7705102954992,319.12073035995576,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7745181232879,318.36179393470957,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7785259510765,318.6054153278571,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7825337788652,318.72784358744366,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7865416066538,318.718679724556,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7905494344425,318.6920278793632,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7945572622311,318.1003393063218,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.7985650900198,317.25861040111124,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8025729178084,317.0847065392983,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.806580745597,317.88038338607225,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8105885733855,317.2715323402256,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8145964011742,316.86854191956576,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8186042289628,317.0146331014101,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8226120567515,318.78622831845377,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8266198845402,318.21015410607635,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8306277123288,317.12228200282124,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8346355401175,316.6282987611985,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8386433679061,316.36823474835927,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8426511956948,315.39573043485206,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8466590234834,313.834933782119,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.850666851272,313.39240774479356,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8546746790607,312.3404807855095,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8586825068494,312.0361763350984,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.862690334638,311.4814564960758,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8666981624267,310.7082136767171,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8707059902154,310.8031050218085,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.874713818004,310.0527574519641,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8787216457927,308.4929881889369,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8827294735813,307.6342854121103,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.88673730137,306.9218009820631,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8907451291586,307.1320001324571,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.8947529569473,305.70910236872965,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.898760784736,304.75516503768824,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9027686125246,304.6682381900878,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9067764403133,302.5877001359671,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.910784268102,301.38741236158995,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9147920958906,301.04075276238484,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9187999236792,300.56393621761123,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9228077514679,300.04738651201154,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9268155792565,298.9936286036685,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9308234070452,297.7002858907112,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9348312348338,297.0653148813216,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9388390626225,296.15963611233906,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9428468904111,295.54929490738994,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9468547181998,294.63971284121857,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9508625459885,294.3729568453568,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.954870373777,293.75456607262504,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9588782015658,292.69489663883934,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9628860293544,291.3737200878196,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.966893857143,290.69911238709875,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9709016849317,291.11736499920994,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9749095127204,289.966620150872,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.978917340509,291.0085825757602,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9829251682975,303.16674656513834,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9869329960861,295.83855285234495,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9909408238748,287.8467915318095,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.9949486516634,287.77763355708777,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1419.998956479452,286.7132607571116,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0029643072407,287.2742807338765,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0069721350294,286.26601436822074,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.010979962818,284.7425905460733,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0149877906067,285.04183192846176,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0189956183954,283.47891796871636,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.023003446184,283.40776324048727,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0270112739727,283.4644900129103,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0310191017613,282.9793976753145,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.03502692955,283.430072119004,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0390347573386,282.75220117384384,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0430425851273,282.5731932327158,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.047050412916,282.6038381919927,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0510582407046,281.69142558854844,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0550660684933,281.6905502956795,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.059073896282,281.73424083003476,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0630817240706,281.9586878908184,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0670895518592,282.49567739200364,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0710973796479,282.3150743765589,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0751052074365,282.13794244261527,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0791130352252,281.5173206822154,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0831208630138,281.41491161791174,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0871286908025,281.33176898322785,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0911365185912,282.1194400626894,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0951443463798,282.48628141944096,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.0991521741685,283.4036096836778,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1031600019571,282.9139072646003,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1071678297458,283.74020937009976,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1111756575344,283.79405834587783,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.115183485323,282.90432412499035,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1191913131117,283.10681049793357,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1231991409004,283.7954787759395,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.127206968689,284.39822210913366,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1312147964777,285.2315061497285,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1352226242664,286.61047898809716,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.139230452055,285.6652640612671,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1432382798437,285.059928035411,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1472461076323,286.17999191377066,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1512539354208,289.16434988465255,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1552617632094,288.4284035690646,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.159269590998,287.87355064621306,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1632774187867,288.06693494111283,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1672852465754,289.0147488561207,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.171293074364,289.70217804691885,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1753009021527,290.4080056241795,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1793087299413,290.4259693461406,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.18331655773,290.80734439806224,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1873243855187,290.5989377686741,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1913322133073,292.26013563939546,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.195340041096,293.69470271185185,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.1993478688846,293.5348862830097,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2033556966733,293.75827156038207,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.207363524462,295.32272885291013,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2113713522506,296.656440316442,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2153791800392,296.3621428585546,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.219387007828,296.64003532529875,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2233948356165,297.00117078484897,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2274026634052,298.52568864936575,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2314104911939,298.2988836842653,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2354183189825,299.43458551088855,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2394261467712,301.1505386713759,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2434339745598,301.63556960154506,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2474418023485,302.6299280699959,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2514496301371,302.6391012146751,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2554574579258,303.4593904627709,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2594652857144,304.6327269062455,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.263473113503,304.9108337685134,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2674809412918,305.3688650631778,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2714887690804,306.44768515344725,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.275496596869,306.0197541328724,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2795044246577,306.53129394778017,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2835122524464,306.06991231991015,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.287520080235,307.8582901698681,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2915279080237,308.95060967972745,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.2955357358123,309.6197607009986,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.299543563601,310.17473736477365,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3035513913896,309.5756400615468,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3075592191783,310.0646539410874,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.311567046967,311.5473791966819,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3155748747556,312.09179196421417,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3195827025443,312.63769515508505,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3235905303327,312.9197434195983,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3275983581213,312.82742077288265,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.33160618591,312.5779144449375,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3356140136987,313.6137787043297,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3396218414873,314.7137329500226,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.343629669276,315.1414038841049,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3476374970646,314.7348562792318,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3516453248533,315.401401767095,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.355653152642,316.06606763095624,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3596609804306,315.58099621061297,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3636688082192,316.3666605535634,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.367676636008,316.7759517197201,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3716844637966,316.57203366237826,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3756922915852,315.943666668529,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3797001193739,316.0549249022073,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3837079471625,315.76181262422807,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3877157749512,316.74558624345883,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3917236027398,317.0408858109634,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3957314305285,317.30801759138603,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.3997392583171,317.07190594854177,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4037470861058,316.53298220703823,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4077549138945,316.9236879231392,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.411762741683,316.7369256544407,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4157705694718,316.82296239210507,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4197783972604,317.2345020810355,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.423786225049,317.66432895985406,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4277940528377,317.0659258550547,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4318018806264,316.690750408872,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.435809708415,316.63562390957725,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4398175362037,316.5657391335528,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4438253639923,315.52195278944504,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.447833191781,315.0172078278613,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4518410195697,314.80357961628016,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4558488473583,314.5461517318558,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.459856675147,314.2626770159813,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4638645029356,313.90881293337316,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4678723307243,312.1613781346187,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.471880158513,313.3371744364796,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4758879863016,312.8440419564876,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4798958140902,312.1818068432844,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.483903641879,312.7026619170367,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4879114696676,310.4741677414598,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.491919297456,309.3383902213635,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4959271252446,308.5642667412118,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.4999349530333,306.6115332940463,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.503942780822,306.56953548882404,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5079506086106,305.21801336139345,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5119584363993,304.120501946847,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.515966264188,303.9996495285776,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5199740919766,303.45874220733276,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5239819197652,303.239949206423,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5279897475539,302.14288832595014,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5319975753425,301.37512893155554,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5360054031312,300.1064806341486,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5400132309198,299.5300664329805,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5440210587085,298.455893125989,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5480288864971,297.6569902573905,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5520367142858,296.9844321611383,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5560445420745,296.5908417287873,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5600523698631,294.4025224307545,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5640601976518,293.4177422754531,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5680680254404,293.10436903395345,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.572075853229,291.9713114127928,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5760836810177,291.14435728437854,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5800915088064,290.37048606405386,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.584099336595,288.86978008802186,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5881071643837,287.6676622567685,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.5921149921724,287.2557638904415,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
1420.596122819961,286.8459159626797,2024-12-19 16:36:21,Bin Size: 4000.0 Hz
